0	4.92283391952515	0.558015202449428	0.0942722400160212	97.0631586877923
1	9.79774284362793	0.234481777267324	0.0662045060215812	98.1052640237306
2	14.672670841217	0.192713912079732	0.0702547384916167	97.9157902692494
3	19.5492868423462	0.167728834698598	0.050633459008838	98.5368424340298
4	24.4251599311829	0.15706483354585	0.0608158357637493	98.2315800691906
5	29.3001430034637	0.152511715441942	0.0568429733577527	98.3684207263746
6	34.175036907196	0.145632856620683	0.0542052978845803	98.5157894460778
7	39.0492489337921	0.137734580544962	0.0504140914662888	98.4421055567892
8	43.9243309497833	0.137256298897167	0.046201888079706	98.6947370202918
9	48.8009438514709	0.133780458002455	0.0521898886286899	98.3894740280352
10	53.6762459278107	0.13087446325769	0.0455759997528635	98.6631581657811
11	58.5510809421539	0.132841800099446	0.0538580297051292	98.3789472203506
12	63.425607919693	0.131183727433284	0.0458565225432578	98.6736837186311
